|000137581448|042025|R|Other|Other||6.990|6.990|450000.00||444590.60|360|012024|032024|14|346|346|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXXXXXXXXXXXX00000000000000000000000000000000|N|||||||398.78|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581448|052025|R|Other|Other||6.990|6.990|450000.00||444189.50|360|012024|032024|15|345|345|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXXXXXXXXXX0000000000000000000000000000000000|N|||||||401.10|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581448|062025|R|Other|Other||6.990|6.990|450000.00||443786.06|360|012024|032024|16|344|344|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXXXXXXXX000000000000000000000000000000000000|N|||||||403.44|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581448|072025|R|Other|Other||6.990|6.990|450000.00||443380.27|360|012024|032024|17|343|343|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXXXXXX00000000000000000000000000000000000000|N|||||||405.79|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581448|082025|R|Other|Other||6.990|6.990|450000.00||442972.12|360|012024|032024|18|342|342|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXXXX0000000000000000000000000000000000000000|N|||||||408.15|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581448|092025|R|Other|Other||6.990|6.990|450000.00||442561.59|360|012024|032024|19|341|341|022054|70|70|2|49|754|715|N|P|SF|1|P|PA|29540|175||FRM|N|N|||00|XXXXXX000000000000000000000000000000000000000000|N|||||||410.53|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|012024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||526000.00|360|122023|022024|0|360|359|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N||||||||||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|022024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||525000.00|360|122023|022024|1|359|357|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|||||||1030.96|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|032024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||524000.00|360|122023|022024|2|358|355|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|||||||1036.11|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|042024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||524000.00|360|122023|022024|3|357|354|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000|N|||||||541.28|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|052024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||523000.00|360|122023|022024|4|356|353|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000|N|||||||543.98|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|062024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||523000.00|360|122023|022024|5|355|353|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000|N|||||||0.00|||||||||||||||||||||||||Y|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|072024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||522000.00|360|122023|022024|6|354|352|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000|N|||||||546.70|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|082024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||521373.53|360|122023|022024|7|353|350|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000|N|||||||1101.60|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|092024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||520818.60|360|122023|022024|8|352|349|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000000000|N|||||||554.93|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|102024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||520260.90|360|122023|022024|9|351|348|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000000000|N|||||||557.70|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|112024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||519700.42|360|122023|022024|10|350|347|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000000000|N|||||||560.48|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|122024|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||519137.14|360|122023|022024|11|349|346|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXX000000000000000000000000|N|||||||563.28|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|012025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||518571.05|360|122023|022024|12|348|345|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXX00000000000000000000000000|N|||||||566.09|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|022025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||518002.13|360|122023|022024|13|347|344|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXX0000000000000000000000000000|N|||||||568.92|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|032025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||517430.37|360|122023|022024|14|346|343|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXXXX000000000000000000000000000000|N|||||||571.76|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|042025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||516855.76|360|122023|022024|15|345|342|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXXXX00000000000000000000000000000000|N|||||||574.61|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
